State Suburbs by Family Composition (FMCF) and Total Family Income (weekly) (FINF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Counting: Families, Place of Usual Residence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Family Composition (FMCF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Family Income (weekly) (FINF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Family type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenunga,0,3,4,0,0,13,13,20,19,19,24,27,23,21,12,10,17,7,0,0,3,0,0,0,3,6,3,9,4,21,22,49,28,11,10,17,30,0,0,4,0,0,0,4,8,4,6,11,9,7,0,0,0,0,0,11,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,23,27,34,34,34,54,56,72,49,23,20,34,48,0
Globe Derby Park,0,0,0,0,0,12,6,13,9,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,9,7,4,6,0,0,0,0,8,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,17,17,12,13,13,6,0,0,0,0,8,0
Glossop,0,0,0,0,0,24,9,9,10,6,14,10,5,0,0,0,0,3,6,9,0,4,0,0,4,12,7,15,18,24,15,6,6,0,0,0,11,3,0,0,0,0,0,7,6,0,10,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,35,27,16,35,29,38,25,11,6,0,0,0,19,9
Glynde,0,4,7,5,4,65,33,14,21,14,17,15,20,3,3,0,5,14,9,0,0,0,4,0,0,7,3,16,7,28,17,13,8,3,0,3,12,5,0,0,0,3,4,6,10,16,12,8,4,8,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,8,71,50,33,55,29,49,40,37,11,6,0,8,31,14
Golden Grove,0,6,5,0,5,153,128,114,64,72,119,122,61,40,15,12,9,57,15,0,0,6,0,0,8,20,45,60,95,216,231,199,139,67,57,29,156,11,0,0,10,9,15,43,50,37,46,35,38,25,14,0,0,0,0,34,9,0,0,0,0,0,0,4,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,9,20,204,202,196,170,213,379,378,274,179,82,69,38,247,35
Golden Heights,0,0,0,0,0,9,8,8,5,4,7,4,3,0,0,0,0,3,0,0,0,0,5,0,0,0,3,8,8,8,3,3,3,0,0,0,8,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,14,16,13,12,15,7,6,3,0,0,0,11,0
Goodwood (SA),0,7,9,5,6,29,28,17,13,13,36,28,27,33,14,11,9,21,6,0,0,0,0,0,5,5,10,19,9,31,40,46,40,15,21,11,31,0,0,4,0,0,4,8,11,5,14,8,12,3,12,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,0,7,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,5,10,42,44,36,49,30,86,78,85,81,29,32,20,59,6
Goolwa,0,7,6,0,12,99,74,77,31,25,25,7,0,4,0,0,0,21,9,0,0,0,0,0,0,8,9,17,12,20,12,6,5,0,0,0,26,0,0,0,4,6,5,18,11,8,7,0,4,0,0,0,0,0,0,9,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,6,17,117,97,94,55,37,49,19,6,9,0,0,0,56,14
Goolwa Beach,6,0,3,0,6,95,66,58,30,27,31,6,8,4,0,0,0,19,3,0,0,4,0,6,9,10,24,37,20,16,14,4,0,0,0,0,18,4,0,0,0,0,8,22,24,12,9,3,3,3,0,0,0,0,0,16,7,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,20,126,105,99,76,50,50,23,12,4,0,0,0,53,14
Goolwa North,0,0,5,0,0,39,30,30,9,9,17,7,5,0,0,0,0,14,0,0,0,0,0,0,3,3,6,3,14,11,8,3,0,3,0,0,5,0,0,0,0,0,5,4,13,7,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,46,46,43,18,23,28,15,8,0,3,0,0,24,0
Goolwa South,0,0,6,0,5,41,37,31,15,14,5,0,3,4,0,0,0,13,6,0,0,0,0,0,0,10,9,6,4,14,0,4,5,0,0,0,6,4,0,0,0,0,4,16,19,7,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,57,66,47,21,23,19,0,7,9,0,0,0,23,10
Gould Creek,0,0,0,0,0,4,5,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,4,0,0,8,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,0,14,9,4,0,4,0,0,8,5
Grange (SA),0,4,10,5,5,79,73,93,67,43,80,69,45,45,19,9,9,42,8,0,0,0,0,4,7,20,23,32,42,89,115,84,86,33,38,21,77,7,0,0,0,5,6,34,35,18,26,9,25,7,13,0,0,0,0,27,0,0,0,0,0,0,0,10,0,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,15,120,138,134,132,102,200,191,142,131,52,47,30,146,15
Green Fields,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenacres,5,7,0,8,6,41,25,15,18,18,34,37,8,4,0,0,0,16,6,0,0,0,0,5,7,29,17,29,27,37,26,14,7,0,5,5,22,0,0,0,5,4,10,23,31,13,14,13,10,0,3,0,0,0,0,17,3,0,0,0,0,0,0,0,5,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,12,21,71,85,50,61,65,81,69,25,11,0,5,5,55,9
Greenhill (SA),0,0,0,0,5,4,0,4,3,4,3,6,5,3,3,4,0,3,3,0,0,0,0,0,0,0,4,5,0,16,13,9,8,0,0,4,6,4,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,8,8,4,19,24,14,11,3,4,4,16,7
Greenock,0,0,0,0,0,18,8,11,8,24,12,7,3,5,0,0,0,8,0,0,0,0,0,0,3,0,8,10,10,23,19,17,6,3,0,3,18,0,0,0,0,0,0,3,7,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,22,21,34,35,26,23,11,3,0,3,26,0
Greenwith,0,7,3,0,3,104,76,74,59,62,127,138,55,39,8,8,6,37,13,0,6,4,4,7,11,26,47,54,94,261,264,191,121,53,37,18,146,14,0,0,9,13,13,61,57,48,49,37,40,19,13,10,0,0,0,41,11,0,0,6,0,5,0,3,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,17,28,176,162,169,165,198,428,425,259,170,61,45,24,224,38
Gulfview Heights,0,6,4,0,5,43,40,30,28,35,48,39,17,14,4,0,0,25,8,0,0,0,0,6,8,16,17,39,57,104,95,65,67,19,31,11,67,0,0,0,0,4,3,18,13,11,18,9,11,9,0,0,0,0,0,13,4,0,0,0,0,0,0,4,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,14,69,73,64,85,101,169,143,82,81,23,31,11,105,12
Gumeracha,0,0,4,0,0,20,12,16,9,6,16,17,4,6,0,0,4,9,0,0,0,0,0,0,0,3,6,9,14,20,21,15,10,5,4,0,16,0,0,0,0,0,8,8,3,4,5,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,28,18,26,23,23,36,41,19,16,5,4,4,30,0
Hackham,0,0,7,0,8,85,65,57,41,47,45,27,13,7,0,0,4,26,5,0,0,0,0,0,9,29,37,61,61,81,43,30,3,3,0,3,61,13,0,0,0,15,17,52,42,33,15,15,21,5,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,25,146,136,127,117,123,147,82,43,10,3,0,7,100,25
Hackham West,0,0,5,0,5,62,54,52,28,24,37,25,10,4,0,0,0,20,8,0,0,0,7,0,10,28,18,59,42,49,24,18,3,0,0,4,36,3,0,7,10,25,32,71,57,25,30,20,4,9,0,0,0,0,0,28,16,0,0,0,0,0,4,3,5,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,32,37,147,142,100,120,90,90,63,28,7,0,0,4,84,27
Hackney,0,0,0,0,0,3,5,7,8,4,6,3,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,9,4,7,0,0,6,0,4,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,14,4,10,15,9,12,0,0,6,13,4
Hahndorf,0,0,0,0,9,31,32,38,24,28,39,25,18,11,6,0,8,14,6,0,0,0,0,0,0,0,12,20,18,53,42,48,28,15,19,8,41,0,0,4,0,4,3,11,10,3,5,4,9,11,4,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,42,42,53,49,50,101,78,70,39,21,19,16,65,10
Halbury,0,0,0,0,0,3,8,7,7,0,10,0,0,0,0,0,4,4,3,0,0,0,0,0,4,5,11,4,7,13,7,5,3,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,18,11,7,23,7,5,3,0,0,4,11,3
Hallett,0,0,7,0,0,5,5,7,4,5,0,4,0,0,0,0,0,6,0,0,0,0,0,0,4,5,0,0,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,16,10,7,4,8,4,4,0,0,0,0,0,11,0
Hallett Cove,5,9,9,6,20,166,139,146,121,90,178,178,93,63,15,16,7,87,20,0,5,5,6,5,17,48,64,111,142,331,313,226,164,58,42,17,226,13,0,4,11,4,27,49,66,57,55,41,36,31,14,7,0,0,0,51,9,0,0,0,3,0,0,6,0,0,0,5,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,25,19,52,232,259,267,287,273,550,529,333,234,73,61,24,364,42
Hamley Bridge,0,0,4,0,0,11,9,10,5,7,10,0,3,0,0,0,0,4,0,0,0,0,0,0,3,10,7,8,8,10,5,3,0,0,0,0,11,4,0,0,0,4,4,6,4,6,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,20,23,23,17,15,20,5,6,0,0,0,0,18,4
Hampden (SA),0,0,0,0,0,11,9,4,3,5,4,0,3,5,0,0,0,3,0,0,0,0,0,0,4,3,3,5,10,6,0,3,6,5,5,0,5,0,0,0,0,0,0,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,13,8,15,10,0,6,11,5,5,0,8,0
Hampstead Gardens,0,0,4,0,0,14,8,11,8,10,11,13,11,4,0,0,6,15,5,0,4,0,0,0,7,9,6,17,20,15,16,16,8,3,5,0,11,0,0,6,0,6,10,3,4,8,11,4,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,10,24,27,25,36,34,41,33,27,12,3,5,6,30,5
Happy Valley (SA),5,4,12,0,8,156,154,160,123,112,200,178,76,38,16,8,10,60,16,0,7,6,5,0,15,35,71,132,165,304,255,167,93,45,29,4,187,16,0,0,0,14,11,52,58,50,68,39,38,19,5,6,0,0,0,46,8,0,0,0,0,0,0,7,0,0,5,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,18,19,19,223,254,281,323,321,547,456,254,137,61,37,14,293,40
Hardwicke Bay,0,0,4,0,0,11,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,5,3,4,3,0,0,0,0,0,0,0,4,0
Harrogate,0,0,0,0,0,4,5,4,6,0,13,4,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,6,10,10,9,0,0,0,0,0,7,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,12,10,23,13,5,3,0,0,5,14,0
Hatherleigh,0,0,0,0,0,7,4,3,9,3,7,3,0,0,0,0,0,6,5,0,0,0,0,0,0,5,5,7,5,8,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,8,16,8,15,9,0,0,0,0,0,12,5
Hawker (SA),0,0,4,0,0,13,10,3,3,8,12,11,0,0,4,0,0,8,0,0,0,0,0,0,0,0,4,4,8,5,5,0,0,4,0,3,7,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,19,13,7,7,16,17,16,0,0,8,0,3,18,0
Hawson,0,0,0,0,0,7,10,5,3,0,3,5,3,3,0,0,3,5,0,0,0,0,0,0,0,4,4,5,5,9,6,3,3,3,0,3,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,13,8,5,16,11,6,6,3,0,6,9,0
Hawthorn (SA),0,0,7,0,0,13,10,19,10,15,18,23,17,20,3,13,12,14,0,9,0,0,0,0,0,3,3,7,10,22,22,49,53,24,28,19,40,7,0,0,0,4,0,9,9,7,11,9,3,3,5,0,9,0,0,6,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,4,0,22,27,36,28,34,43,48,71,73,36,41,31,60,7
Hawthorndene,0,4,3,0,3,34,36,39,33,16,39,42,29,21,5,6,5,10,3,0,0,0,0,0,0,9,15,21,40,83,71,54,58,28,10,6,60,5,0,0,0,4,3,13,17,15,13,12,14,3,7,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,6,47,62,69,67,68,136,116,90,79,33,16,11,84,8
Hayborough,0,0,4,0,0,60,53,52,38,35,19,17,0,0,3,0,0,16,4,0,0,0,0,0,7,16,21,30,18,31,14,9,4,0,0,0,25,6,0,0,5,4,5,22,24,13,4,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,89,93,86,72,57,53,31,9,4,3,0,0,46,10
Hazelwood Park,0,5,0,0,0,10,18,20,12,13,26,22,13,16,8,0,19,16,3,9,0,0,0,0,4,0,8,9,5,18,30,36,42,26,18,19,32,3,0,5,0,0,4,11,10,10,6,5,7,3,6,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,4,25,33,38,27,23,51,55,55,58,34,18,38,53,6
Heathfield,0,0,0,0,0,4,16,10,10,9,12,9,4,13,0,0,5,5,4,0,0,0,0,0,0,0,7,3,9,14,21,28,13,6,12,11,17,3,0,0,0,0,0,0,3,6,3,0,9,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,23,16,18,35,30,35,26,6,12,16,28,7
Heathpool,0,0,5,0,0,0,0,4,6,3,4,5,6,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7,5,9,15,8,8,9,15,0,0,0,0,0,0,0,0,0,0,7,4,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,6,10,15,10,19,19,8,8,9,23,4
Hectorville,6,3,15,0,9,91,52,44,36,24,25,39,14,13,5,4,3,21,6,0,5,12,3,8,14,37,37,36,28,69,52,24,16,11,14,3,28,4,0,3,5,4,6,20,30,18,19,12,24,7,10,0,0,0,0,11,5,0,8,0,9,0,0,0,3,3,3,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,32,16,23,125,119,102,94,67,118,98,54,29,16,18,6,60,21
Hendon (SA),0,6,0,0,0,33,8,10,8,9,22,17,7,4,0,0,0,10,3,0,0,0,0,0,0,13,7,20,21,26,18,7,9,4,0,0,15,4,0,0,0,0,4,12,18,11,10,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,45,39,28,38,33,48,35,14,13,4,0,0,30,11
Henley Beach,0,5,9,0,5,69,61,44,44,52,52,68,48,51,19,19,11,52,5,0,0,6,0,0,8,10,17,35,36,94,94,101,90,37,20,22,92,0,0,7,0,10,6,31,20,27,21,17,16,13,12,0,0,0,0,17,0,0,0,0,0,0,0,5,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,10,11,108,96,97,100,105,168,175,161,141,56,39,33,161,5
Henley Beach South,0,0,0,0,0,17,30,32,15,15,27,31,17,14,7,4,8,13,8,0,0,0,0,0,9,7,10,12,14,29,40,43,45,18,17,11,35,3,0,0,4,5,5,10,11,14,11,10,4,5,7,0,0,0,0,7,3,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,40,52,56,38,39,65,76,67,59,25,21,19,55,14
Hewett,0,0,0,0,0,18,12,16,15,15,32,33,19,17,5,8,5,16,5,0,0,0,0,0,0,4,12,34,41,91,97,81,43,22,14,5,57,5,0,0,0,5,0,7,9,10,8,4,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,25,38,57,60,126,130,103,60,27,22,10,78,10
Highbury (SA),0,12,11,0,0,78,94,110,76,56,92,93,55,36,12,7,10,42,9,0,0,0,0,0,15,23,31,39,62,161,141,119,105,40,39,16,118,18,0,0,6,7,7,27,43,20,24,25,25,11,10,7,0,0,0,22,5,0,0,0,0,0,4,0,6,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,7,7,124,160,167,139,143,285,252,184,148,52,46,26,182,32
Highgate (SA),0,0,0,0,0,8,10,13,9,4,9,15,10,12,4,6,4,4,4,7,0,0,0,0,0,4,7,10,8,17,17,33,33,11,13,16,27,4,0,0,0,0,0,9,4,0,4,8,11,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,17,18,20,23,20,37,38,46,45,15,19,20,43,8
Highland Valley,0,0,5,0,0,3,8,5,6,5,9,7,0,0,5,0,0,3,0,0,0,0,0,0,0,0,5,7,3,9,5,10,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,13,10,13,8,18,12,10,0,5,5,0,20,0
Hillbank,0,3,8,0,0,48,55,43,47,41,96,79,28,19,5,0,5,24,5,0,0,0,0,0,9,11,21,60,78,148,108,68,35,15,5,0,70,15,0,4,3,4,21,27,35,19,23,11,17,3,5,0,0,12,0,23,4,0,0,0,0,0,0,0,0,3,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4,21,84,101,83,133,130,268,198,101,54,20,17,5,117,24
Hillcrest (SA),0,11,9,0,7,57,24,24,22,29,35,41,12,16,3,0,0,21,7,0,0,4,0,7,11,26,18,34,36,63,51,29,24,7,0,0,31,3,0,0,0,6,16,32,23,12,16,13,16,4,5,0,0,0,0,11,8,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,6,30,100,79,54,72,78,114,103,46,40,10,0,0,63,18
Hillier,0,0,0,0,0,66,30,29,12,10,4,4,5,0,0,0,0,0,5,0,0,0,0,0,0,3,8,5,12,8,7,10,0,0,0,0,7,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,38,40,20,22,12,11,15,0,0,0,0,7,5
Hilltown,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,8,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,5,8,6,4,0,0,0,0,0,4,0
Hilton (SA),0,0,5,0,4,21,7,3,10,3,16,7,7,4,0,0,0,3,0,0,0,0,0,0,3,8,4,6,10,13,9,9,0,4,3,0,6,6,0,0,0,0,5,3,4,4,6,0,5,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,27,19,11,22,13,37,22,16,4,4,3,0,18,6
Hindmarsh (SA),0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,9,0,0,0,0,0,0
